identity_number;first_name;last_name;birthday;;
19721;Iveta;Ďuricová;1972-05-26 00:00:00.000000;;
19722;Karol;Mráz;963-10-07 00:00:00.000000;;
19723;Cyril;Binder;1964-11-23 00:00:00.000000;;
19724;Jarolím;Augusta;1984-03-13 00:00:00.000000;;
19725;Elena;Pavelová;1988-02-11 00:00:00.000000;;
19726;Gašpar;Smrek;1967-10-18 00:00:00.000000;;
19727;Tamara;Dančiaková;1970-07-23 00:00:00.000000;;
19728;Henrich;Rosina;1984-02-24 00:00:00.000000;;
19729;Hugo;Franek;1972-06-14 00:00:00.000000;;
19730;Emanuel;Koppa;1993-05-29 00:00:00.000000;;
19731;Viera;Abrahámová;1991-11-12 00:00:00.000000;;
19732;Beáta;Kubíková;1974-06-30 00:00:00.000000;;
19733;Demeter;Bednárik;990-06-09 00:00:00.000000;;
19734;Marta;Gregorová;1984-01-16 00:00:00.000000;;
19735;Sofia;Trubenová;979-01-06 00:00:00.000000;;
19736;Ľuboslava;Adamová;1990-03-19 00:00:00.000000;;
19737;Eliška;Makovická;1982-01-16 00:00:00.000000;;
19738;Levoslav;Adam;1989-08-28 00:00:00.000000;;
19739;Hana;Bačová;1972-01-22 00:00:00.000000;;
19740;Alan;Borík;1997-11-29 00:00:00.000000;;
19741;Zdenka;Slováková;1974-11-19 00:00:00.000000;;
19742;Klaudia;Miklošová;1981-04-21 00:00:00.000000;;
19743;Hugo;Jánoš;1964-12-16 00:00:00.000000;;
19744;Félix;Dekýš;1999-09-10 00:00:00.000000;;
19745;Gabriela;Kotuličová;977-07-01 00:00:00.000000;;
19746;Klaudia;Hlinková;1975-09-19 00:00:00.000000;;
19747;Vlasta;Čierna;1996-11-11 00:00:00.000000;;
19748;Drahoslav;Puškár;986-05-06 00:00:00.000000;;
19749;Dagmara;Hanaková;986-11-09 00:00:00.000000;;
19750;Eva;Cigáňová;1996-07-12 00:00:00.000000;;
19751;Klaudia;Boríková;1972-03-25 00:00:00.000000;;
19752;Uršuľa;Bilková;1996-06-21 00:00:00.000000;;
19753;Albína;Cigániková;984-04-09 00:00:00.000000;;
19754;Ladislav;Koppa;1974-11-13 00:00:00.000000;;
19755;Lenka;Gáliková;1990-03-21 00:00:00.000000;;
19756;Dobroslava;Bobulová;1967-07-17 00:00:00.000000;;
19757;Arpád;Stodola;978-04-04 00:00:00.000000;;
19758;Ferdinand;Čarnogurský;1980-03-30 00:00:00.000000;;
19759;Andrej;Kaliský;1982-05-29 00:00:00.000000;;
19760;Jarmila;Krajčovičová;1986-03-12 00:00:00.000000;;
19761;Renáta;Otčenášová;995-03-09 00:00:00.000000;;
19762;Berta;Korecová;1960-01-11 00:00:00.000000;;
19763;Hedviga;Habušová;991-10-06 00:00:00.000000;;
19764;Melánia;Valachová;1967-09-24 00:00:00.000000;;
19765;Karistína;Chudíková;1996-12-12 00:00:00.000000;;
19766;Alexandra;Raková;963-10-07 00:00:00.000000;;
19767;Malvína;Janáková;1989-08-24 00:00:00.000000;;
19768;Vilma;Binderová;970-05-09 00:00:00.000000;;
19769;Perla;Durdíková;1967-11-12 00:00:00.000000;;
19770;Matej;Hanak;970-02-08 00:00:00.000000;;
19771;Irma;Bernardová;1965-03-22 00:00:00.000000;;
19772;Samuel;Kramár;1960-10-12 00:00:00.000000;;
19773;Svetozár;Čapkovič;1999-02-21 00:00:00.000000;;
19774;Tomáš;Droppa;1973-01-10 00:00:00.000000;;
19775;Ľuboš;Bielik;994-02-02 00:00:00.000000;;
19776;Miloš;Tomanek;1989-12-15 00:00:00.000000;;
19777;Jana;Šimovičová;1971-06-29 00:00:00.000000;;
19778;Blažena;Gašparovičová;1983-04-28 00:00:00.000000;;
19779;Bohuslava;Cesnaková;969-02-03 00:00:00.000000;;
19780;Roland;Bór;972-12-08 00:00:00.000000;;
19781;Metod;Maďaič;1985-10-29 00:00:00.000000;;
19782;Metod;Cigáň;978-02-07 00:00:00.000000;;
19783;Natália;Čekovská;962-06-05 00:00:00.000000;;
19784;Karolína;Kiseľová;1983-11-21 00:00:00.000000;;
19785;Lesana;Cesnaková;1995-01-21 00:00:00.000000;;
19786;Bohuslav;Lesný;1990-07-21 00:00:00.000000;;
19787;Malvína;Baranová;1995-04-27 00:00:00.000000;;
19788;Albín;Borík;995-09-06 00:00:00.000000;;
19789;Blažena;Jantošovičová;989-04-02 00:00:00.000000;;
19790;Hilda;Česneková;980-01-09 00:00:00.000000;;
19791;Gustáv;Puškár;1997-07-27 00:00:00.000000;;
19792;Gabriela;Machová;1964-02-10 00:00:00.000000;;
19793;Pravoslav;Kozák;1991-10-11 00:00:00.000000;;
19794;Drahomír;Baláž;1964-08-31 00:00:00.000000;;
19795;Augustín;Jalovec;1973-06-12 00:00:00.000000;;
19796;Krištof;Filip;1989-02-17 00:00:00.000000;;
19797;Félix;Bukovský;1968-09-28 00:00:00.000000;;
19798;Alexej;Beran;1973-08-22 00:00:00.000000;;
19799;Elena;Kráľová;1998-11-14 00:00:00.000000;;
19800;Miroslav;Orlík;1995-06-30 00:00:00.000000;;
19801;Koloman;Danko;996-08-02 00:00:00.000000;;
19802;Dušana;Durdíková;1976-11-13 00:00:00.000000;;
19803;Vasil;Dančák;1973-05-15 00:00:00.000000;;
19804;Aurel;Plavec;1969-03-12 00:00:00.000000;;
19805;Alfréd;Beko;1989-06-20 00:00:00.000000;;
19806;Edita;Sýkorová;1973-04-29 00:00:00.000000;;
19807;Beáta;Richtárová;967-02-06 00:00:00.000000;;
19808;Móric;Ondrejka;969-12-06 00:00:00.000000;;
19809;Dana;Melichárová;1998-11-24 00:00:00.000000;;
19810;Vratko;Bajnok;1992-12-27 00:00:00.000000;;
19811;Vratko;Krajči;1982-08-14 00:00:00.000000;;
19812;Jolana;Chalupková;990-05-09 00:00:00.000000;;
19813;Stätopluk;Andrášy;1970-04-25 00:00:00.000000;;
19814;Vížazoslav;Cibula;1992-06-23 00:00:00.000000;;
19815;Alojz;Čekovský;1969-03-25 00:00:00.000000;;
19816;Diana;Kučerová;967-12-08 00:00:00.000000;;
19817;Lucia;Luptáková;1966-03-28 00:00:00.000000;;
19818;Štefánia;Hladná;1964-02-17 00:00:00.000000;;
19819;Milica;Maslová;988-06-03 00:00:00.000000;;
19820;Denis;Kubko;1994-03-25 00:00:00.000000;;
19821;Tamara;Sklárová;966-02-08 00:00:00.000000;;
19822;Bystrík;Baňo;977-02-04 00:00:00.000000;;
19823;Nina;Sedliaková;1996-11-24 00:00:00.000000;;
19824;Žigmund;Kučera;991-08-08 00:00:00.000000;;
19825;Anežka;Holúbeková;1987-06-28 00:00:00.000000;;
19826;František;Antal;1975-10-10 00:00:00.000000;;
19827;Milota;Husáková;1960-06-29 00:00:00.000000;;
19828;Ida;Ďaďová;974-11-04 00:00:00.000000;;
19829;Augustín;Vajda;1998-06-12 00:00:00.000000;;
19830;Judita;Koubová;1976-11-17 00:00:00.000000;;
19831;Katarína;Štefáneková;992-07-09 00:00:00.000000;;
19832;Judita;Krajčiová;1987-09-29 00:00:00.000000;;
19833;Alica;Zubeková;1976-01-19 00:00:00.000000;;
19834;Jolana;Feldeková;1963-11-27 00:00:00.000000;;
19835;Bohuš;Bukovský;1973-10-12 00:00:00.000000;;
19836;Anton;Ťažký;985-12-06 00:00:00.000000;;
19837;Zdenka;Rojková;1984-12-30 00:00:00.000000;;
19838;Bohumír;Ihnačák;999-09-02 00:00:00.000000;;
19839;Liana;Boríková;988-03-04 00:00:00.000000;;
19840;Sláva;Smreková;1986-03-12 00:00:00.000000;;
19841;Bohuslava;Čierna;1995-01-19 00:00:00.000000;;
19842;Zdenka;Fabianová;1998-09-10 00:00:00.000000;;
19843;Vlastimil;Kubec;1970-05-22 00:00:00.000000;;
19844;Magdaléna;Palkovičová;971-04-04 00:00:00.000000;;
19845;Andrej;Toman;1999-07-19 00:00:00.000000;;
19846;Ctibor;Pavel;1991-08-29 00:00:00.000000;;
19847;Daniel;Ivák;984-05-05 00:00:00.000000;;
19848;Bronislava;Bašová;1999-03-12 00:00:00.000000;;
19849;Karina;Kučerová;1959-04-16 00:00:00.000000;;
19850;Vít;Gál;972-08-02 00:00:00.000000;;
19851;Dominika;Jurinová;1983-06-17 00:00:00.000000;;
19852;Uršuľa;Cigáňová;1996-09-10 00:00:00.000000;;
19853;Branislava;Richtárová;976-05-07 00:00:00.000000;;
19854;Tibor;Havran;1998-03-16 00:00:00.000000;;
19855;Július;Čekovský;1970-03-13 00:00:00.000000;;
19856;Zlatko;Beko;985-01-06 00:00:00.000000;;
19857;Júlia;Pavlovičová;994-07-03 00:00:00.000000;;
19858;Slávka;Bačová;1985-11-11 00:00:00.000000;;
19859;Milada;Husáková;1981-04-22 00:00:00.000000;;
19860;Silvia;Dančiaková;1974-12-24 00:00:00.000000;;
19861;Hubert;Slašťan;996-06-01 00:00:00.000000;;
19862;Servác;Beihofner;1995-08-29 00:00:00.000000;;
19863;Gertrúda;Poláková;986-05-05 00:00:00.000000;;
19864;Augustín;Hablák;1968-11-17 00:00:00.000000;;
19865;Patrik;Cesnak;1975-09-26 00:00:00.000000;;
19866;Lívia;Jurášová;993-05-03 00:00:00.000000;;
19867;Anton;Dorko;1969-03-13 00:00:00.000000;;
19868;Dagmara;Tupá;1965-08-31 00:00:00.000000;;
19869;Marína;Danková;1978-09-10 00:00:00.000000;;
19870;Amália;Dobšinská;971-02-07 00:00:00.000000;;
19871;Patrik;Grznár;982-01-05 00:00:00.000000;;
19872;Nadežda;Chovanecová;987-08-05 00:00:00.000000;;
19873;Gertrúda;Mamojková;964-03-09 00:00:00.000000;;
19874;Milena;Hlaváčová;1970-04-17 00:00:00.000000;;
19875;Uršuľa;Bernoláková;1978-12-29 00:00:00.000000;;
19876;Ľudomila;Otčenášová;1975-02-16 00:00:00.000000;;
19877;Patrik;Jakubec;997-06-04 00:00:00.000000;;
19878;Jozefína;Boreková;972-06-07 00:00:00.000000;;
19879;Radovan;Bán;1983-05-14 00:00:00.000000;;
19880;Ľubica;Chalupková;1961-06-21 00:00:00.000000;;
19881;Regina;Pušková;1998-06-27 00:00:00.000000;;
19882;Blanka;Bakošová;1963-04-16 00:00:00.000000;;
19883;Jolana;Kočišová;980-05-05 00:00:00.000000;;
19884;Štefan;Hečko;968-08-06 00:00:00.000000;;
19885;Vladimíra;Maďaičová;1994-10-10 00:00:00.000000;;
19886;Florián;Debnár;1992-02-17 00:00:00.000000;;
19887;Olympia;Hrmová;1965-02-14 00:00:00.000000;;
19888;Frederik;Matiaško;1975-11-12 00:00:00.000000;;
19889;Klára;Lacová;974-02-09 00:00:00.000000;;
19890;Helena;Lojová;1974-10-22 00:00:00.000000;;
19891;Marianna;Orlíková;1963-02-15 00:00:00.000000;;
19892;Matúš;Binder;1981-09-19 00:00:00.000000;;
19893;Ľubomír;Capko;1986-12-11 00:00:00.000000;;
19894;Vanesa;Fabušová;1985-06-22 00:00:00.000000;;
19895;Antónia;Andrášová;1965-04-29 00:00:00.000000;;
19896;Miriama;Vlachová;1982-02-17 00:00:00.000000;;
19897;Amália;Bilková;1980-06-22 00:00:00.000000;;
19898;Diana;Husáková;1970-03-26 00:00:00.000000;;
19899;Anežka;Zubríková;971-09-01 00:00:00.000000;;
19900;Milena;Hlinková;1992-12-30 00:00:00.000000;;
19901;Vanda;Krajčovičová;996-03-06 00:00:00.000000;;
19902;Stanislava;Maková;1989-01-19 00:00:00.000000;;
19903;Urban;Štefánek;1995-11-25 00:00:00.000000;;
19904;Alica;Bernardová;1976-12-16 00:00:00.000000;;
19905;Zina;Jakubecová;1962-05-17 00:00:00.000000;;
19906;Anton;Borič;1973-04-16 00:00:00.000000;;
19907;Ľubomíra;Raková;1995-11-22 00:00:00.000000;;
19908;Agáta;Štefániková;1997-12-12 00:00:00.000000;;
19909;Matej;Masaryk;1976-12-26 00:00:00.000000;;
19910;Dominika;Hrušková;1970-07-15 00:00:00.000000;;
19911;Henrieta;Tupá;1980-02-17 00:00:00.000000;;
19912;Ernest;Kozák;1973-06-16 00:00:00.000000;;
19913;Vanesa;Klepačová;1962-06-15 00:00:00.000000;;
19914;Ladislav;Andrašík;966-10-04 00:00:00.000000;;
19915;Paulína;Hricová;1992-11-19 00:00:00.000000;;
19916;Miloslav;Dobšinský;977-07-08 00:00:00.000000;;
19917;Marianna;Baranová;996-12-04 00:00:00.000000;;
19918;Ida;Nižanská;991-05-04 00:00:00.000000;;
19919;Bohumila;Droppová;1977-07-13 00:00:00.000000;;
19920;Gabriel;Jakubec;1978-02-20 00:00:00.000000;;
19921;Alžbeta;Hečková;1983-11-28 00:00:00.000000;;
19922;Ladislav;Štefánek;1986-08-25 00:00:00.000000;;
19923;Dávid;Bondra;1996-03-10 00:00:00.000000;;
19924;Karolína;Farkašovská;993-06-04 00:00:00.000000;;
19925;Zita;Vašeková;969-11-05 00:00:00.000000;;
19926;Alexandra;Richtárová;1980-02-14 00:00:00.000000;;
19927;Amália;Šarkanová;985-08-07 00:00:00.000000;;
19928;Želmíra;Očenášová;1997-01-24 00:00:00.000000;;
19929;Nataša;Andrášová;990-10-04 00:00:00.000000;;
19930;Leopold;Makovický;1991-05-14 00:00:00.000000;;
19931;Dalibor;Kocúr;1968-09-20 00:00:00.000000;;
19932;Hana;Krotáková;1967-04-13 00:00:00.000000;;
19933;Henrich;Tomanek;1972-08-30 00:00:00.000000;;
19934;Igor;Kozák;1983-06-24 00:00:00.000000;;
19935;Justína;Bellová;990-10-01 00:00:00.000000;;
19936;František;Ťažký;1997-05-26 00:00:00.000000;;
19937;Richard;Vašek;968-05-07 00:00:00.000000;;
19938;Hortenzia;Klimová;1991-06-14 00:00:00.000000;;
19939;Ján;Dubovský;1997-01-13 00:00:00.000000;;
19940;Natália;Starostová;972-10-04 00:00:00.000000;;
19941;Augustín;Bartovič;1990-11-25 00:00:00.000000;;
19942;Valéria;Babková;1976-09-11 00:00:00.000000;;
19943;Florián;Škultéty;995-12-09 00:00:00.000000;;
19944;Sofia;Kolníková;1963-12-12 00:00:00.000000;;
19945;Tadeáš;Kramár;1997-03-19 00:00:00.000000;;
19946;Melinda;Makovická;984-04-06 00:00:00.000000;;
19947;Olympia;Blahová;985-05-05 00:00:00.000000;;
19948;Erik;Višňovský;974-12-05 00:00:00.000000;;
19949;Zora;Haláková;1977-10-28 00:00:00.000000;;
19950;Kazimír;Bukovský;1977-07-23 00:00:00.000000;;
19951;Natália;Kunová;1967-05-31 00:00:00.000000;;
19952;Slávka;Hodžová;1976-11-10 00:00:00.000000;;
19953;Alexej;Bartoš;1965-06-24 00:00:00.000000;;
19954;Alexander;Konrád;969-10-04 00:00:00.000000;;
19955;Karolína;Ondrušeková;1959-06-23 00:00:00.000000;;
19956;Tamara;Lacová;1973-03-15 00:00:00.000000;;
19957;Severín;Čarnogurský;1994-06-27 00:00:00.000000;;
19958;Anna;Kyseľová;1993-09-29 00:00:00.000000;;
19959;Leopold;Greguš;1966-10-11 00:00:00.000000;;
19960;Tibor;Beran;1970-11-28 00:00:00.000000;;
19961;Bonifác;Dutka;998-08-06 00:00:00.000000;;
19962;Valéria;Capková;1999-01-31 00:00:00.000000;;
19963;Milena;Dekýšová;1968-12-25 00:00:00.000000;;
19964;Izabela;Pauková;1995-09-16 00:00:00.000000;;
19965;Albín;Vrabec;1986-01-25 00:00:00.000000;;
19966;Želmíra;Kocúrová;976-12-01 00:00:00.000000;;
19967;Eleonóra;Koppová;990-08-05 00:00:00.000000;;
19968;Justína;Kubková;1960-08-16 00:00:00.000000;;
19969;Alena;Hušťáková;1978-10-31 00:00:00.000000;;
19970;Edita;Kiseľová;973-06-01 00:00:00.000000;;
19971;Milica;Červeňová;1970-08-21 00:00:00.000000;;
19972;Angela;Maková;1983-02-25 00:00:00.000000;;
19973;Ferdinand;Pavel;1959-03-26 00:00:00.000000;;
19974;Sidónia;Dekýšová;1964-12-12 00:00:00.000000;;
19975;Petra;Havráneková;1969-09-19 00:00:00.000000;;
19976;Ervín;Polák;1994-09-25 00:00:00.000000;;
19977;Simona;Lajčáková;1965-10-20 00:00:00.000000;;
19978;Ida;Lisická;1971-05-16 00:00:00.000000;;
19979;Marcela;Hanuseková;1986-12-25 00:00:00.000000;;
19980;Alžbeta;Arpášová;1968-10-25 00:00:00.000000;;
19981;Ervín;Michalica;1998-01-21 00:00:00.000000;;
19982;Dorota;Valachová;965-01-09 00:00:00.000000;;
19983;Slávka;Palkovičová;984-03-02 00:00:00.000000;;
19984;Erik;Tatarka;968-05-05 00:00:00.000000;;
19985;Darina;Grznárová;993-01-05 00:00:00.000000;;
19986;Petra;Cyprichová;1994-01-19 00:00:00.000000;;
19987;Elena;Čapkovičová;1978-09-11 00:00:00.000000;;
19988;Bohuslav;Slovák;1962-05-17 00:00:00.000000;;
19989;Bernard;Andrášy;960-07-06 00:00:00.000000;;
19990;Gejza;Novák;1959-12-31 00:00:00.000000;;
19991;Jarolím;Finka;1973-04-25 00:00:00.000000;;
19992;Michaela;Balogová;1976-01-29 00:00:00.000000;;
19993;Štefan;Ťažký;1982-04-19 00:00:00.000000;;
19994;Ladislav;Dobšinský;1977-07-15 00:00:00.000000;;
19995;Žigmund;Franek;1994-09-23 00:00:00.000000;;
19996;Lýdia;Maďaičová;1985-12-14 00:00:00.000000;;
19997;Vlasta;Ftáčinová;1965-10-24 00:00:00.000000;;
19998;Boris;Balaša;1997-11-13 00:00:00.000000;;
19999;Emília;Lukáčová;1962-06-22 00:00:00.000000;;
20000;Ľubomír;Jurina;1973-11-22 00:00:00.000000;;
20001;Soňa;Konrádová;1990-10-28 00:00:00.000000;;
20002;Emília;Andrásová;1995-06-26 00:00:00.000000;;
20003;Koloman;Baláž;967-03-05 00:00:00.000000;;
20004;Ingrida;Bánová;1992-01-20 00:00:00.000000;;
20005;Daniel;Bartoš;1964-06-16 00:00:00.000000;;
20006;Lucia;Blažejová;1993-05-30 00:00:00.000000;;
20007;René;Záborský;1990-01-16 00:00:00.000000;;
20008;Ľubica;Chovanová;1967-03-19 00:00:00.000000;;
20009;Dušan;Sklár;1966-11-25 00:00:00.000000;;
20010;Jana;Poláková;969-11-03 00:00:00.000000;;
20011;Hugo;Červeň;1999-04-23 00:00:00.000000;;
20012;Terézia;Cibulová;985-02-05 00:00:00.000000;;
20013;Dionýz;Kyseľ;997-07-05 00:00:00.000000;;
20014;Sabína;Zigová;1990-01-31 00:00:00.000000;;
20015;Viliam;Toman;1989-09-19 00:00:00.000000;;
20016;Vanesa;Kočišová;1997-03-26 00:00:00.000000;;
20017;Miroslav;Križan;1966-09-17 00:00:00.000000;;
20018;Libuša;Baranková;1974-11-26 00:00:00.000000;;
20019;Iľja;Puškár;1996-01-16 00:00:00.000000;;
20020;Milota;Dubovská;981-09-04 00:00:00.000000;;
20021;Sára;Gašparovičová;1999-08-27 00:00:00.000000;;
20022;Irena;Hušťáková;1969-05-26 00:00:00.000000;;
20023;Miloš;Baško;1974-07-17 00:00:00.000000;;
20024;Juraj;Mach;973-06-02 00:00:00.000000;;
20025;Miriama;Chovanecová;1986-02-11 00:00:00.000000;;
20026;Anton;Slašťan;1990-12-15 00:00:00.000000;;
20027;Stela;Ďuricová;995-12-03 00:00:00.000000;;
20028;Sabína;Antalová;1989-04-11 00:00:00.000000;;
20029;Lenka;Beihofnerová;960-05-07 00:00:00.000000;;
20030;Romana;Balážová;1988-01-14 00:00:00.000000;;
20031;Sidónia;Bukovská;1968-05-31 00:00:00.000000;;
20032;Jearoslava;Jurášová;990-06-05 00:00:00.000000;;
20033;Zdenko;Menšík;1990-11-13 00:00:00.000000;;
20034;Valéria;Bukovská;995-04-02 00:00:00.000000;;
20035;Zuzana;Maslová;1986-11-11 00:00:00.000000;;
20036;Drahoslava;Štefáneková;1962-01-29 00:00:00.000000;;
20037;Ľubomír;Borík;1977-09-22 00:00:00.000000;;
20038;Ľuboš;Hodža;1997-12-22 00:00:00.000000;;
20039;Elvíra;Otčenášová;1970-04-18 00:00:00.000000;;
20040;Zita;Koppová;1993-08-11 00:00:00.000000;;
20041;Leonard;Beran;990-01-09 00:00:00.000000;;
20042;Hugo;Bernolák;974-01-09 00:00:00.000000;;
20043;Eleonóra;Markovičová;981-03-06 00:00:00.000000;;
20044;Vincent;Havran;998-07-04 00:00:00.000000;;
20045;Ľudmila;Blahová;1981-05-16 00:00:00.000000;;
20046;Veronika;Almášiová;962-07-01 00:00:00.000000;;
20047;Bohumil;Binder;961-12-06 00:00:00.000000;;
20048;Kornel;Dudek;1981-11-30 00:00:00.000000;;
20049;Ľubor;Balaša;985-02-03 00:00:00.000000;;
20050;Jaromír;Baran;1976-08-30 00:00:00.000000;;
20051;Lívia;Binderová;1963-05-13 00:00:00.000000;;
20052;Ján;Bezák;1971-08-19 00:00:00.000000;;
20053;Ľubor;Huba;1972-05-25 00:00:00.000000;;
20054;Jozef;Čapka;1996-04-13 00:00:00.000000;;
20055;Vít;Šarkan;990-11-07 00:00:00.000000;;
20056;Sláva;Almášiová;1978-03-12 00:00:00.000000;;
20057;Sláva;Arpášová;1991-11-27 00:00:00.000000;;
20058;Gertrúda;Koubová;1984-01-13 00:00:00.000000;;
20059;Jarolím;Blažej;990-01-07 00:00:00.000000;;
20060;Soňa;Mlynáriková;995-02-08 00:00:00.000000;;
20061;Eleonóra;Šoltésová;1971-02-20 00:00:00.000000;;
20062;Malvína;Vašeková;967-10-04 00:00:00.000000;;
20063;Malvína;Luptáková;1966-11-13 00:00:00.000000;;
20064;Valentína;Červeňová;1967-04-17 00:00:00.000000;;
20065;Cecília;Bartovičová;1989-04-23 00:00:00.000000;;
20066;Romana;Pavelková;1973-02-24 00:00:00.000000;;
20067;Uršuľa;Pušková;1997-09-12 00:00:00.000000;;
20068;Ema;Blahová;977-08-09 00:00:00.000000;;
20069;Leopold;Beňuš;1990-05-23 00:00:00.000000;;
20070;Tadeáš;Dorko;981-08-01 00:00:00.000000;;
20071;Hubert;Bán;970-04-09 00:00:00.000000;;
20072;Berta;Tomeková;977-02-03 00:00:00.000000;;
20073;Radovan;Loj;1977-04-24 00:00:00.000000;;
20074;Vincent;Jalovec;1981-07-25 00:00:00.000000;;
20075;Henrieta;Slašťanová;1988-10-19 00:00:00.000000;;
20076;Eleonóra;Árpásová;1995-04-11 00:00:00.000000;;
20077;Karina;Maďarová;1988-04-30 00:00:00.000000;;
20078;Eugénia;Fabušová;961-12-08 00:00:00.000000;;
20079;Jakub;Augusta;990-06-07 00:00:00.000000;;
20080;Silvester;Husák;1963-03-25 00:00:00.000000;;
20081;Ida;Augustová;1968-05-12 00:00:00.000000;;
20082;Nataša;Bánová;969-04-07 00:00:00.000000;;
20083;Koloman;Feldek;976-06-06 00:00:00.000000;;
20084;Linda;Žigová;1972-08-28 00:00:00.000000;;
20085;Henrieta;Bobulová;1982-05-16 00:00:00.000000;;
20086;Július;Murín;982-07-03 00:00:00.000000;;
20087;Václav;Kolník;986-10-09 00:00:00.000000;;
20088;Erika;Jančová;1984-12-13 00:00:00.000000;;
20089;Renáta;Valachová;967-08-08 00:00:00.000000;;
20090;Izabela;Havráneková;1983-11-22 00:00:00.000000;;
20091;Miloslav;Durdík;995-09-07 00:00:00.000000;;
20092;Drahomír;Halák;1975-11-29 00:00:00.000000;;
20093;Denis;Hečko;1986-11-17 00:00:00.000000;;
20094;Sláva;Novotná;1992-06-22 00:00:00.000000;;
20095;Vít;Dutka;1992-07-21 00:00:00.000000;;
20096;Maroš;Hlinka;1965-07-21 00:00:00.000000;;
20097;Stanislava;Macková;970-05-08 00:00:00.000000;;
20098;Boleslav;Stodola;1965-10-20 00:00:00.000000;;
20099;Ambróz;Hruška;1969-06-26 00:00:00.000000;;
20100;Blažej;Duda;1990-10-10 00:00:00.000000;;
20101;Metod;Dobšinský;1974-06-24 00:00:00.000000;;
20102;Radoslav;Dančiak;969-08-08 00:00:00.000000;;
20103;Jarolím;Mareček;978-11-07 00:00:00.000000;;
20104;Matúš;Kubík;967-08-03 00:00:00.000000;;
20105;Beáta;Kramárová;998-06-01 00:00:00.000000;;
20106;Eduard;Truben;983-07-04 00:00:00.000000;;
20107;Martina;Kurucová;975-11-04 00:00:00.000000;;
20108;Vendelín;Hrmo;1999-11-22 00:00:00.000000;;
20109;Gejza;Ondruš;989-08-02 00:00:00.000000;;
20110;Kvetoslava;Bartošová;1983-12-16 00:00:00.000000;;
20111;Michal;Janák;1971-12-15 00:00:00.000000;;
20112;Ctibor;Klepač;1977-08-18 00:00:00.000000;;
20113;Nadežda;Kocianová;1994-06-17 00:00:00.000000;;
20114;Blanka;Hodžová;1961-05-12 00:00:00.000000;;
20115;Arpád;Balaša;1969-08-25 00:00:00.000000;;
20116;Jaroslav;Plavec;1982-12-18 00:00:00.000000;;
20117;Dominik;Dutka;976-05-04 00:00:00.000000;;
20118;Fedor;Baranka;1998-06-13 00:00:00.000000;;
20119;Diana;Urblíková;1990-04-23 00:00:00.000000;;
20120;Imrich;Feldek;967-08-01 00:00:00.000000;;
20121;Zita;Ťapáková;1977-09-26 00:00:00.000000;;
20122;Radoslav;Ďurica;960-05-07 00:00:00.000000;;
20123;Rozália;Dančiaková;1994-02-20 00:00:00.000000;;
20124;Alojz;Danko;1991-07-13 00:00:00.000000;;
20125;Igor;Sedliak;1992-12-11 00:00:00.000000;;
20126;Aleš;Pavlovič;1960-11-28 00:00:00.000000;;
20127;Benjamín;Mikloš;1975-11-13 00:00:00.000000;;
20128;Judita;Orlíková;975-07-09 00:00:00.000000;;
20129;Silvester;Makovický;988-05-03 00:00:00.000000;;
20130;Denis;Sedliak;1963-07-14 00:00:00.000000;;
20131;Mojmír;Žigmund;966-07-01 00:00:00.000000;;
20132;Petra;Dubovská;965-10-07 00:00:00.000000;;
20133;Darina;Zigová;996-10-08 00:00:00.000000;;
20134;Roman;Bajnok;1993-09-15 00:00:00.000000;;
20135;Klaudia;Murgašová;1959-10-30 00:00:00.000000;;
20136;Izabela;Jakubecová;1992-11-24 00:00:00.000000;;
20137;Jozef;Romančík;986-07-04 00:00:00.000000;;
20138;Karistína;Dobšinská;989-10-03 00:00:00.000000;;
20139;Dominik;Dutka;1980-07-19 00:00:00.000000;;
20140;Severín;Zigo;1977-11-29 00:00:00.000000;;
